Row,Lake_ID,Site Name,date set,datesample,datetimeset,datetimesample,Sample_ID,Fish_ID,Crew,Gear,gear_code,Effort,Effort_units,Fish_Num,Species,SpeciesFull,Length_mm,Weight_g,Tag Apply,Tag Recapture,Clip_apply,Clip_recap,tag_clip_type,Sex,Mort.,Removed,Diet,Otolith,Tissue,Comments,MetaID
1784,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__110,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,110,FHM,fathead_minnow
1785,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__111,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,111,FHM,fathead_minnow
1786,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__112,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,112,FHM,fathead_minnow
1787,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__113,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,113,FHM,fathead_minnow
1788,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__114,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,114,FHM,fathead_minnow
1789,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__115,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,115,FHM,fathead_minnow
1790,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__116,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,116,FHM,fathead_minnow
1791,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__117,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,117,FHM,fathead_minnow
1792,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__118,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,118,FHM,fathead_minnow
1793,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__119,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,119,FHM,fathead_minnow
1794,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__120,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,120,FHM,fathead_minnow
1795,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__121,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,121,FHM,fathead_minnow
1796,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__122,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,122,FHM,fathead_minnow
1797,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__123,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,123,FHM,fathead_minnow
1798,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__124,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,124,FHM,fathead_minnow
1799,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__125,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,125,FHM,fathead_minnow
1800,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__126,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,126,FHM,fathead_minnow
1801,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__127,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,127,FHM,fathead_minnow
1802,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__128,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,128,FHM,fathead_minnow
1803,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__129,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,129,FHM,fathead_minnow
1804,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__130,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,130,FHM,fathead_minnow
1805,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__131,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,131,FHM,fathead_minnow
1806,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__132,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,132,FHM,fathead_minnow
1807,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__133,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,133,FHM,fathead_minnow
1808,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__134,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,134,FHM,fathead_minnow
1809,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__135,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,135,FHM,fathead_minnow
1810,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__136,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,136,FHM,fathead_minnow
1811,WA,Trap08,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap08_20130604_1530_MT_,WA_Trap08_20130604_1530_MT__137,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,137,FHM,fathead_minnow
1830,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__1,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,001,FHM,fathead_minnow
1831,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__2,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,002,FHM,fathead_minnow
1832,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__3,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,003,FHM,fathead_minnow
1833,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__4,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,004,FHM,fathead_minnow
1834,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__5,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,005,FHM,fathead_minnow
1835,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__6,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,006,FHM,fathead_minnow
1836,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__7,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,007,FHM,fathead_minnow
1837,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__8,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,008,FHM,fathead_minnow
1838,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__9,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,009,FHM,fathead_minnow
1839,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__10,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,010,FHM,fathead_minnow
1840,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__11,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,011,FHM,fathead_minnow
1841,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__12,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,012,FHM,fathead_minnow
1842,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__13,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,013,FHM,fathead_minnow
1843,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__14,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,014,FHM,fathead_minnow
1844,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__15,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,015,FHM,fathead_minnow
1845,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__16,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,016,FHM,fathead_minnow
1846,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__17,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,017,FHM,fathead_minnow
1847,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__18,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,018,FHM,fathead_minnow
1848,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__19,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,019,FHM,fathead_minnow
1849,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__20,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,020,FHM,fathead_minnow
1850,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__21,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,021,FHM,fathead_minnow
1851,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__22,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,022,FHM,fathead_minnow
1852,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__23,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,023,FHM,fathead_minnow
1853,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__24,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,024,FHM,fathead_minnow
1854,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__25,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,025,FHM,fathead_minnow
1855,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__26,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,026,FHM,fathead_minnow
1856,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__27,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,027,FHM,fathead_minnow
1857,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__28,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,028,FHM,fathead_minnow
1858,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__29,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,029,FHM,fathead_minnow
1859,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__30,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,030,FHM,fathead_minnow
1860,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__31,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,031,FHM,fathead_minnow
1861,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__32,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,032,FHM,fathead_minnow
1862,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__33,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,033,FHM,fathead_minnow
1863,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__34,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,034,FHM,fathead_minnow
1864,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__35,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,035,FHM,fathead_minnow
1865,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__36,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,036,FHM,fathead_minnow
1866,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__37,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,037,FHM,fathead_minnow
1867,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__38,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,038,FHM,fathead_minnow
1868,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__39,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,039,FHM,fathead_minnow
1869,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__40,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,040,FHM,fathead_minnow
1870,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__41,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,041,FHM,fathead_minnow
1871,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__42,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,042,FHM,fathead_minnow
1872,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__43,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,043,FHM,fathead_minnow
1873,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__44,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,044,FHM,fathead_minnow
1874,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__45,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,045,FHM,fathead_minnow
1875,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__46,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,046,FHM,fathead_minnow
1876,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__47,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,047,FHM,fathead_minnow
1877,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__48,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,048,FHM,fathead_minnow
1878,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__49,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,049,FHM,fathead_minnow
1879,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__50,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,050,FHM,fathead_minnow
1880,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__51,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,051,FHM,fathead_minnow
1881,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__52,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,052,FHM,fathead_minnow
1882,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__53,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,053,FHM,fathead_minnow
1883,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__54,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,054,FHM,fathead_minnow
1884,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__55,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,055,FHM,fathead_minnow
1885,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__56,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,056,FHM,fathead_minnow
1886,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__57,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,057,FHM,fathead_minnow
1887,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__58,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,058,FHM,fathead_minnow
1888,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__59,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,059,FHM,fathead_minnow
1889,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__60,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,060,FHM,fathead_minnow
1890,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__61,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,061,FHM,fathead_minnow
1891,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__62,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,062,FHM,fathead_minnow
1892,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__63,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,063,FHM,fathead_minnow
1893,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__64,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,064,FHM,fathead_minnow
1894,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__65,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,065,FHM,fathead_minnow
1895,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__66,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,066,FHM,fathead_minnow
1896,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__67,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,067,FHM,fathead_minnow
1897,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__68,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,068,FHM,fathead_minnow
1898,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__69,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,069,FHM,fathead_minnow
1899,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__70,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,070,FHM,fathead_minnow
1900,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__71,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,071,FHM,fathead_minnow
1901,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__72,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,072,FHM,fathead_minnow
1902,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__73,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,073,FHM,fathead_minnow
1903,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__74,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,074,FHM,fathead_minnow
1904,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__75,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,075,FHM,fathead_minnow
1905,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__76,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,076,FHM,fathead_minnow
1906,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__77,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,077,FHM,fathead_minnow
1907,WA,Trap09,2013-06-03,2013-06-04,2013-06-03 11:15,2013-06-04 15:30,WA_Trap09_20130604_1530_MT_,WA_Trap09_20130604_1530_MT__78,"LR, EG",MT,minnowtrap_survey,28.25,trap_hours,078,FHM,fathead_minnow
